phase,group_id,test_id,test_name,cache_mode,seed,memory_latency_mode,max_cycles,run_kind,warmup_cycles,measurement_start_cycle,measurement_end_cycle,measured_cycles,target_transaction_count,observed_transaction_count,pass,status,timeout,scoreboard_errors,scoreboard_warnings,instr_count,load_count,store_count,mem_read_count,mem_write_count,icache_miss_count,icache_refill_count,dcache_miss_count,read_miss_count,write_miss_count,instr_accept_count,instr_rsp_count,load_accept_count,load_rsp_count,store_accept_count,icache_read_req_count,icache_read_rsp_count,dcache_read_req_count,dcache_read_rsp_count,dcache_write_addr_count,dcache_write_data_count,dcache_write_rsp_count,ifetch_latency_count,ifetch_latency_min,ifetch_latency_avg,ifetch_latency_max,ifetch_hit_latency_count,ifetch_hit_latency_min,ifetch_hit_latency_avg,ifetch_hit_latency_max,ifetch_miss_latency_count,ifetch_miss_latency_min,ifetch_miss_latency_avg,ifetch_miss_latency_max,load_latency_count,load_latency_min,load_latency_avg,load_latency_max,load_hit_latency_count,load_hit_latency_min,load_hit_latency_avg,load_hit_latency_max,load_miss_latency_count,load_miss_latency_min,load_miss_latency_avg,load_miss_latency_max,store_latency_count,store_latency_min,store_latency_avg,store_latency_max,store_hit_latency_count,store_hit_latency_min,store_hit_latency_avg,store_hit_latency_max,store_miss_latency_count,store_miss_latency_min,store_miss_latency_avg,store_miss_latency_max,mem_read_latency_count,mem_read_latency_min,mem_read_latency_avg,mem_read_latency_max,mem_write_latency_count,mem_write_latency_min,mem_write_latency_avg,mem_write_latency_max,dirty_vbuf_writeback_latency_count,dirty_vbuf_writeback_latency_min,dirty_vbuf_writeback_latency_avg,dirty_vbuf_writeback_latency_max,instr_per_cycle,load_per_cycle,store_per_cycle,mem_read_refill_completed_per_cycle,dirty_writeback_completed_per_cycle,memory_traffic_per_instruction,icache_miss_rate,dcache_miss_rate,refill_per_miss,writeback_per_store,speedup_vs_no_cache,traffic_reduction_vs_no_cache,b2b_ifetch_hit_count,b2b_load_hit_count,b2b_store_hit_count,b2b_load_after_store_same_line_count,b2b_icache_dcache_miss_contention_count,b2b_dcache_miss_vbuf_writeback_count,b2b_ifetch_hit_gap_count,b2b_ifetch_hit_gap_min,b2b_ifetch_hit_gap_avg,b2b_ifetch_hit_gap_max,b2b_load_hit_gap_count,b2b_load_hit_gap_min,b2b_load_hit_gap_avg,b2b_load_hit_gap_max,b2b_store_hit_gap_count,b2b_store_hit_gap_min,b2b_store_hit_gap_avg,b2b_store_hit_gap_max,b2b_load_after_store_same_line_gap_count,b2b_load_after_store_same_line_gap_min,b2b_load_after_store_same_line_gap_avg,b2b_load_after_store_same_line_gap_max,b2b_icache_dcache_miss_contention_stall_count,b2b_icache_dcache_miss_contention_stall_min,b2b_icache_dcache_miss_contention_stall_avg,b2b_icache_dcache_miss_contention_stall_max,b2b_dcache_miss_vbuf_writeback_backpressure_count,b2b_dcache_miss_vbuf_writeback_backpressure_min,b2b_dcache_miss_vbuf_writeback_backpressure_avg,b2b_dcache_miss_vbuf_writeback_backpressure_max,notes
6,A1,P11,perf_memory_refill_throughput,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,16,17,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,A2,P12,perf_dirty_writeback_throughput,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,4,1,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,B,P13,perf_mem_latency_no_wait,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,16,17,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,B,P14,perf_mem_latency_fixed_wait,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,16,17,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,B,P15,perf_mem_latency_random_wait,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,16,17,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,B,P16,perf_mem_latency_long_wait,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,16,17,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,C,P17,perf_b2b_icache_fetch_hit,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,32,987,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,C,P18,perf_b2b_dcache_load_hit,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,32,246,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,C,P19,perf_b2b_dcache_store_hit,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,32,105,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,C,P20,perf_b2b_load_after_store_same_line,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,32,1,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,C,P21,perf_b2b_icache_dcache_miss_contention,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,32,16,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,C,P22,perf_b2b_dcache_miss_vbuf_writeback,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,32,5,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,D,P23,perf_long_run_1k,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,1000,1003,PASS,PASS,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,long_run_1k_instruction_count_met_target;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,D,P24,perf_long_run_10k,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,1000,1003,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,D,P25,perf_long_run_100k,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,1000,1003,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,D,P26,perf_multi_seed_random_stress,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,5,0,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
6,E,P27,perf_compare_same_benchmark_modes,FULL_L1,0,no_wait,4000000,full,0,4,2524,2520,0,0,FAIL,NOT_RUN,0,0,1,1003,288,141,17,1,11,11,7,6,1,1003,1003,288,288,141,11,11,6,6,1,1,1,1003,1,1.024925,6,992,1,1.000000,1,11,3,3.272727,6,288,3,3.111111,14,282,3,3.000000,3,6,3,8.333333,14,2,3,3.500000,4,1,3,3.000000,3,1,4,4.000000,4,17,2,2.000000,2,1,1,1.000000,1,1,2,2.000000,2,0.398016,0.114286,0.055952,0.006746,0.000397,0.017946,0.010967,0.016317,1.000000,0.007092,N/A,N/A,987,246,105,1,16,5,987,2,2.247214,8,246,5,5.044715,16,105,4,4.390476,10,1,28,28.000000,28,16,1,11.687500,29,5,0,37.400000,68,outside_selected_batch;l1_mem_read_latency=0;l1_mem_write_resp_latency=0;l1_mem_write_ready_stall=0;;p6_selected_test_id=P23;p6_long_run_instr_target=1000;p6_pressure_enable=1;;random_wait_min=0;random_wait_max=20;random_wait_seed=1;mem_read_distinct=1;mem_write_distinct=1;hit_miss_classification=event_correlated_best_effort;store_latency=store_accept_to_dirty_update_when_observed;store_miss_latency=write_miss_event_to_refill_last_rsp_when_dirty_update_absent;dirty_vbuf_latency=vbuf_writeback_start_to_done_when_observed;b2b_counters=temporal_gap_best_effort_from_passive_monitors;target_limited_window=P23;target_instr=1000;observed_instr=1003;measurement_window_preclosed_before_finish
